loan_id,vintage_month,months_on_book,snapshot_month,delinquency_state
56673076,2015-07,18,2016-12,current
56673076,2015-07,19,2017-01,current
56673076,2015-07,20,2017-02,current
56673076,2015-07,21,2017-03,current
56673076,2015-07,22,2017-04,current
56673076,2015-07,23,2017-05,current
56673076,2015-07,24,2017-06,current
56673076,2015-07,25,2017-07,current
56673076,2015-07,26,2017-08,current
56673076,2015-07,27,2017-09,current
56673076,2015-07,28,2017-10,current
56673076,2015-07,29,2017-11,current
56673076,2015-07,30,2017-12,current
56673076,2015-07,31,2018-01,current
56673076,2015-07,32,2018-02,current
56673076,2015-07,33,2018-03,current
56673076,2015-07,34,2018-04,current
56673076,2015-07,35,2018-05,current
56673076,2015-07,36,2018-06,current
56673076,2015-07,37,2018-07,current
56673076,2015-07,38,2018-08,current
56673076,2015-07,39,2018-09,current
56673076,2015-07,40,2018-10,current
56673076,2015-07,41,2018-11,current
56673076,2015-07,42,2018-12,current
56673076,2015-07,43,2019-01,current
56673076,2015-07,44,2019-02,current
56673076,2015-07,45,2019-03,current
56673076,2015-07,46,2019-04,current
56673076,2015-07,47,2019-05,current
56673076,2015-07,48,2019-06,current
56673076,2015-07,49,2019-07,current
56673076,2015-07,50,2019-08,current
56673076,2015-07,51,2019-09,current
56673076,2015-07,52,2019-10,current
56673076,2015-07,53,2019-11,current
56673076,2015-07,54,2019-12,current
56673076,2015-07,55,2020-01,current
56673076,2015-07,56,2020-02,current
56673076,2015-07,57,2020-03,current
56673076,2015-07,58,2020-04,current
56673076,2015-07,59,2020-05,current
56673076,2015-07,60,2020-06,current
127798465,2018-02,1,2018-02,current
127798465,2018-02,2,2018-03,current
127798465,2018-02,3,2018-04,current
127798465,2018-02,4,2018-05,current
127798465,2018-02,5,2018-06,current
127798465,2018-02,6,2018-07,current
127798465,2018-02,7,2018-08,current
127798465,2018-02,8,2018-09,current
127798465,2018-02,9,2018-10,current
127798465,2018-02,10,2018-11,current
127798465,2018-02,11,2018-12,current
127798465,2018-02,12,2019-01,current
127798465,2018-02,13,2019-02,current
127798465,2018-02,14,2019-03,current
127798465,2018-02,15,2019-04,current
127798465,2018-02,16,2019-05,current
127798465,2018-02,17,2019-06,current
127798465,2018-02,18,2019-07,current
127798465,2018-02,19,2019-08,current
127798465,2018-02,20,2019-09,current
127798465,2018-02,21,2019-10,current
127798465,2018-02,22,2019-11,current
127798465,2018-02,23,2019-12,current
127798465,2018-02,24,2020-01,current
127798465,2018-02,25,2020-02,current
127798465,2018-02,26,2020-03,current
127798465,2018-02,27,2020-04,current
127798465,2018-02,28,2020-05,current
127798465,2018-02,29,2020-06,current
127798465,2018-02,30,2020-07,current
127798465,2018-02,31,2020-08,current
127798465,2018-02,32,2020-09,current
127798465,2018-02,33,2020-10,current
127798465,2018-02,34,2020-11,current
127798465,2018-02,35,2020-12,current
127798465,2018-02,36,2021-01,current
132814305,2018-05,1,2018-05,current
132814305,2018-05,2,2018-06,current
132814305,2018-05,3,2018-07,current
132814305,2018-05,4,2018-08,current
132814305,2018-05,5,2018-09,current
132814305,2018-05,6,2018-10,current
132814305,2018-05,7,2018-11,current
132814305,2018-05,8,2018-12,current
132814305,2018-05,9,2019-01,current
132814305,2018-05,10,2019-02,current
132814305,2018-05,11,2019-03,current
132814305,2018-05,12,2019-04,current
132814305,2018-05,13,2019-05,current
132814305,2018-05,14,2019-06,current
132814305,2018-05,15,2019-07,current
132814305,2018-05,16,2019-08,current
132814305,2018-05,17,2019-09,current
132814305,2018-05,18,2019-10,current
132814305,2018-05,19,2019-11,current
132814305,2018-05,20,2019-12,current
132814305,2018-05,21,2020-01,current
132814305,2018-05,22,2020-02,current
132814305,2018-05,23,2020-03,current
132814305,2018-05,24,2020-04,current
132814305,2018-05,25,2020-05,current
132814305,2018-05,26,2020-06,current
132814305,2018-05,27,2020-07,current
132814305,2018-05,28,2020-08,current
132814305,2018-05,29,2020-09,current
132814305,2018-05,30,2020-10,current
132814305,2018-05,31,2020-11,current
132814305,2018-05,32,2020-12,current
132814305,2018-05,33,2021-01,current
132814305,2018-05,34,2021-02,current
132814305,2018-05,35,2021-03,current
132814305,2018-05,36,2021-04,current
63478920,2015-11,1,2015-11,current
63478920,2015-11,2,2015-12,paid_off
132457692,2018-04,1,2018-04,current
132457692,2018-04,2,2018-05,current
132457692,2018-04,3,2018-06,current
132457692,2018-04,4,2018-07,current
132457692,2018-04,5,2018-08,current
132457692,2018-04,6,2018-09,current
132457692,2018-04,7,2018-10,current
132457692,2018-04,8,2018-11,current
132457692,2018-04,9,2018-12,current
132457692,2018-04,10,2019-01,current
132457692,2018-04,11,2019-02,current
132457692,2018-04,12,2019-03,current
132457692,2018-04,13,2019-04,current
132457692,2018-04,14,2019-05,current
132457692,2018-04,15,2019-06,current
132457692,2018-04,16,2019-07,current
132457692,2018-04,17,2019-08,current
132457692,2018-04,18,2019-09,current
132457692,2018-04,19,2019-10,current
132457692,2018-04,20,2019-11,current
132457692,2018-04,21,2019-12,current
132457692,2018-04,22,2020-01,current
132457692,2018-04,23,2020-02,current
132457692,2018-04,24,2020-03,current
132457692,2018-04,25,2020-04,current
132457692,2018-04,26,2020-05,current
132457692,2018-04,27,2020-06,current
132457692,2018-04,28,2020-07,current
132457692,2018-04,29,2020-08,current
132457692,2018-04,30,2020-09,current
132457692,2018-04,31,2020-10,current
132457692,2018-04,32,2020-11,current
132457692,2018-04,33,2020-12,current
132457692,2018-04,34,2021-01,current
132457692,2018-04,35,2021-02,current
132457692,2018-04,36,2021-03,current
140405344,2018-09,1,2018-09,current
140405344,2018-09,2,2018-10,current
140405344,2018-09,3,2018-11,current
140405344,2018-09,4,2018-12,current
140405344,2018-09,5,2019-01,current
140405344,2018-09,6,2019-02,current
140405344,2018-09,7,2019-03,current
140405344,2018-09,8,2019-04,current
140405344,2018-09,9,2019-05,current
140405344,2018-09,10,2019-06,current
140405344,2018-09,11,2019-07,current
140405344,2018-09,12,2019-08,current
140405344,2018-09,13,2019-09,current
140405344,2018-09,14,2019-10,current
140405344,2018-09,15,2019-11,current
140405344,2018-09,16,2019-12,current
140405344,2018-09,17,2020-01,current
140405344,2018-09,18,2020-02,current
140405344,2018-09,19,2020-03,current
140405344,2018-09,20,2020-04,current
140405344,2018-09,21,2020-05,current
140405344,2018-09,22,2020-06,current
140405344,2018-09,23,2020-07,current
140405344,2018-09,24,2020-08,current
140405344,2018-09,25,2020-09,current
140405344,2018-09,26,2020-10,current
140405344,2018-09,27,2020-11,current
140405344,2018-09,28,2020-12,current
140405344,2018-09,29,2021-01,current
140405344,2018-09,30,2021-02,current
140405344,2018-09,31,2021-03,current
140405344,2018-09,32,2021-04,current
140405344,2018-09,33,2021-05,current
140405344,2018-09,34,2021-06,current
140405344,2018-09,35,2021-07,current
140405344,2018-09,36,2021-08,current
144234837,2018-11,1,2018-11,current
144234837,2018-11,2,2018-12,current
144234837,2018-11,3,2019-01,current
144234837,2018-11,4,2019-02,current
144234837,2018-11,5,2019-03,current
144234837,2018-11,6,2019-04,current
144234837,2018-11,7,2019-05,current
144234837,2018-11,8,2019-06,current
144234837,2018-11,9,2019-07,current
144234837,2018-11,10,2019-08,current
144234837,2018-11,11,2019-09,current
144234837,2018-11,12,2019-10,current
144234837,2018-11,13,2019-11,current
144234837,2018-11,14,2019-12,paid_off
140461205,2018-09,1,2018-09,current
140461205,2018-09,2,2018-10,current
140461205,2018-09,3,2018-11,current
140461205,2018-09,4,2018-12,current
140461205,2018-09,5,2019-01,current
140461205,2018-09,6,2019-02,current
140461205,2018-09,7,2019-03,current
140461205,2018-09,8,2019-04,current
140461205,2018-09,9,2019-05,current
140461205,2018-09,10,2019-06,current
140461205,2018-09,11,2019-07,current
140461205,2018-09,12,2019-08,current
140461205,2018-09,13,2019-09,current
140461205,2018-09,14,2019-10,current
140461205,2018-09,15,2019-11,current
140461205,2018-09,16,2019-12,current
140461205,2018-09,17,2020-01,current
140461205,2018-09,18,2020-02,current
140461205,2018-09,19,2020-03,current
140461205,2018-09,20,2020-04,current
140461205,2018-09,21,2020-05,current
140461205,2018-09,22,2020-06,current
140461205,2018-09,23,2020-07,current
140461205,2018-09,24,2020-08,current
140461205,2018-09,25,2020-09,current
140461205,2018-09,26,2020-10,current
140461205,2018-09,27,2020-11,current
140461205,2018-09,28,2020-12,current
140461205,2018-09,29,2021-01,current
140461205,2018-09,30,2021-02,current
140461205,2018-09,31,2021-03,current
140461205,2018-09,32,2021-04,current
140461205,2018-09,33,2021-05,current
140461205,2018-09,34,2021-06,current
140461205,2018-09,35,2021-07,current
140461205,2018-09,36,2021-08,current
134648096,2018-06,1,2018-06,current
134648096,2018-06,2,2018-07,current
134648096,2018-06,3,2018-08,current
134648096,2018-06,4,2018-09,current
134648096,2018-06,5,2018-10,current
134648096,2018-06,6,2018-11,current
134648096,2018-06,7,2018-12,current
134648096,2018-06,8,2019-01,current
134648096,2018-06,9,2019-02,current
134648096,2018-06,10,2019-03,current
134648096,2018-06,11,2019-04,current
134648096,2018-06,12,2019-05,current
134648096,2018-06,13,2019-06,current
134648096,2018-06,14,2019-07,current
134648096,2018-06,15,2019-08,paid_off
3846886,2013-04,1,2013-04,current
3846886,2013-04,2,2013-05,current
3846886,2013-04,3,2013-06,current
3846886,2013-04,4,2013-07,current
3846886,2013-04,5,2013-08,current
3846886,2013-04,6,2013-09,current
3846886,2013-04,7,2013-10,current
3846886,2013-04,8,2013-11,current
3846886,2013-04,9,2013-12,current
3846886,2013-04,10,2014-01,current
3846886,2013-04,11,2014-02,current
3846886,2013-04,12,2014-03,current
3846886,2013-04,13,2014-04,current
3846886,2013-04,14,2014-05,current
3846886,2013-04,15,2014-06,current
3846886,2013-04,16,2014-07,current
3846886,2013-04,17,2014-08,current
3846886,2013-04,18,2014-09,current
3846886,2013-04,19,2014-10,current
3846886,2013-04,20,2014-11,current
3846886,2013-04,21,2014-12,current
3846886,2013-04,22,2015-01,current
3846886,2013-04,23,2015-02,current
3846886,2013-04,24,2015-03,current
3846886,2013-04,25,2015-04,current
3846886,2013-04,26,2015-05,paid_off
127033641,2018-01,1,2018-01,current
127033641,2018-01,2,2018-02,current
127033641,2018-01,3,2018-03,current
127033641,2018-01,4,2018-04,current
127033641,2018-01,5,2018-05,current
127033641,2018-01,6,2018-06,current
127033641,2018-01,7,2018-07,current
127033641,2018-01,8,2018-08,current
127033641,2018-01,9,2018-09,current
127033641,2018-01,10,2018-10,current
127033641,2018-01,11,2018-11,current
127033641,2018-01,12,2018-12,current
127033641,2018-01,13,2019-01,current
127033641,2018-01,14,2019-02,current
127033641,2018-01,15,2019-03,current
127033641,2018-01,16,2019-04,current
127033641,2018-01,17,2019-05,current
127033641,2018-01,18,2019-06,current
127033641,2018-01,19,2019-07,current
127033641,2018-01,20,2019-08,current
127033641,2018-01,21,2019-09,current
127033641,2018-01,22,2019-10,current
127033641,2018-01,23,2019-11,current
127033641,2018-01,24,2019-12,current
127033641,2018-01,25,2020-01,current
127033641,2018-01,26,2020-02,current
127033641,2018-01,27,2020-03,current
127033641,2018-01,28,2020-04,current
127033641,2018-01,29,2020-05,current
127033641,2018-01,30,2020-06,current
127033641,2018-01,31,2020-07,current
127033641,2018-01,32,2020-08,current
127033641,2018-01,33,2020-09,current
127033641,2018-01,34,2020-10,current
127033641,2018-01,35,2020-11,current
127033641,2018-01,36,2020-12,current
6531692,2015-07,1,2015-07,current
6531692,2015-07,2,2015-08,current
6531692,2015-07,3,2015-09,current
6531692,2015-07,4,2015-10,paid_off
74581855,2016-03,1,2016-03,current
74581855,2016-03,2,2016-04,current
74581855,2016-03,3,2016-05,current
74581855,2016-03,4,2016-06,current
74581855,2016-03,5,2016-07,current
74581855,2016-03,6,2016-08,current
74581855,2016-03,7,2016-09,current
74581855,2016-03,8,2016-10,current
74581855,2016-03,9,2016-11,current
74581855,2016-03,10,2016-12,current
74581855,2016-03,11,2017-01,current
74581855,2016-03,12,2017-02,current
74581855,2016-03,13,2017-03,current
74581855,2016-03,14,2017-04,current
74581855,2016-03,15,2017-05,current
74581855,2016-03,16,2017-06,current
74581855,2016-03,17,2017-07,current
74581855,2016-03,18,2017-08,current
74581855,2016-03,19,2017-09,current
74581855,2016-03,20,2017-10,current
74581855,2016-03,21,2017-11,current
74581855,2016-03,22,2017-12,current
74581855,2016-03,23,2018-01,current
74581855,2016-03,24,2018-02,current
74581855,2016-03,25,2018-03,current
74581855,2016-03,26,2018-04,current
74581855,2016-03,27,2018-05,paid_off
68682365,2016-01,1,2016-01,current
68682365,2016-01,2,2016-02,current
68682365,2016-01,3,2016-03,current
68682365,2016-01,4,2016-04,dpd30
68682365,2016-01,5,2016-05,current
68682365,2016-01,6,2016-06,current
68682365,2016-01,7,2016-07,current
68682365,2016-01,8,2016-08,current
68682365,2016-01,9,2016-09,current
68682365,2016-01,10,2016-10,current
68682365,2016-01,11,2016-11,current
68682365,2016-01,12,2016-12,current
68682365,2016-01,13,2017-01,current
68682365,2016-01,14,2017-02,current
68682365,2016-01,15,2017-03,current
68682365,2016-01,16,2017-04,current
68682365,2016-01,17,2017-05,current
68682365,2016-01,18,2017-06,current
68682365,2016-01,19,2017-07,current
68682365,2016-01,20,2017-08,current
68682365,2016-01,21,2017-09,current
68682365,2016-01,22,2017-10,current
68682365,2016-01,23,2017-11,current
68682365,2016-01,24,2017-12,current
68682365,2016-01,25,2018-01,current
68682365,2016-01,26,2018-02,current
68682365,2016-01,27,2018-03,current
68682365,2016-01,28,2018-04,current
68682365,2016-01,29,2018-05,current
68682365,2016-01,30,2018-06,current
68682365,2016-01,31,2018-07,current
68682365,2016-01,32,2018-08,current
68682365,2016-01,33,2018-09,current
68682365,2016-01,34,2018-10,current
68682365,2016-01,35,2018-11,current
68682365,2016-01,36,2018-12,current
110077175,2017-05,1,2017-05,current
110077175,2017-05,2,2017-06,current
110077175,2017-05,3,2017-07,current
110077175,2017-05,4,2017-08,current
110077175,2017-05,5,2017-09,current
110077175,2017-05,6,2017-10,current
110077175,2017-05,7,2017-11,current
110077175,2017-05,8,2017-12,current
110077175,2017-05,9,2018-01,current
110077175,2017-05,10,2018-02,current
110077175,2017-05,11,2018-03,current
110077175,2017-05,12,2018-04,current
110077175,2017-05,13,2018-05,current
110077175,2017-05,14,2018-06,current
110077175,2017-05,15,2018-07,current
110077175,2017-05,16,2018-08,current
110077175,2017-05,17,2018-09,current
110077175,2017-05,18,2018-10,current
110077175,2017-05,19,2018-11,current
110077175,2017-05,20,2018-12,current
110077175,2017-05,21,2019-01,current
110077175,2017-05,22,2019-02,current
110077175,2017-05,23,2019-03,current
110077175,2017-05,24,2019-04,current
110077175,2017-05,25,2019-05,current
110077175,2017-05,26,2019-06,current
110077175,2017-05,27,2019-07,current
110077175,2017-05,28,2019-08,current
110077175,2017-05,29,2019-09,current
110077175,2017-05,30,2019-10,current
110077175,2017-05,31,2019-11,current
110077175,2017-05,32,2019-12,current
110077175,2017-05,33,2020-01,current
110077175,2017-05,34,2020-02,current
110077175,2017-05,35,2020-03,current
110077175,2017-05,36,2020-04,current
28642914,2014-10,1,2014-10,current
28642914,2014-10,2,2014-11,current
28642914,2014-10,3,2014-12,current
28642914,2014-10,4,2015-01,current
28642914,2014-10,5,2015-02,current
28642914,2014-10,6,2015-03,current
28642914,2014-10,7,2015-04,current
28642914,2014-10,8,2015-05,current
28642914,2014-10,9,2015-06,current
28642914,2014-10,10,2015-07,current
28642914,2014-10,11,2015-08,current
28642914,2014-10,12,2015-09,current
28642914,2014-10,13,2015-10,current
28642914,2014-10,14,2015-11,current
28642914,2014-10,15,2015-12,current
28642914,2014-10,16,2016-01,current
28642914,2014-10,17,2016-02,current
28642914,2014-10,18,2016-03,current
28642914,2014-10,19,2016-04,current
28642914,2014-10,20,2016-05,current
28642914,2014-10,21,2016-06,current
28642914,2014-10,22,2016-07,current
28642914,2014-10,23,2016-08,current
28642914,2014-10,24,2016-09,current
28642914,2014-10,25,2016-10,current
28642914,2014-10,26,2016-11,current
28642914,2014-10,27,2016-12,current
28642914,2014-10,28,2017-01,current
28642914,2014-10,29,2017-02,current
28642914,2014-10,30,2017-03,current
28642914,2014-10,31,2017-04,current
28642914,2014-10,32,2017-05,current
28642914,2014-10,33,2017-06,current
28642914,2014-10,34,2017-07,current
28642914,2014-10,35,2017-08,current
28642914,2014-10,36,2017-09,current
99511005,2017-02,1,2017-02,current
99511005,2017-02,2,2017-03,current
99511005,2017-02,3,2017-04,current
99511005,2017-02,4,2017-05,current
99511005,2017-02,5,2017-06,current
99511005,2017-02,6,2017-07,current
99511005,2017-02,7,2017-08,current
99511005,2017-02,8,2017-09,current
99511005,2017-02,9,2017-10,current
99511005,2017-02,10,2017-11,current
99511005,2017-02,11,2017-12,current
99511005,2017-02,12,2018-01,paid_off
141339764,2018-10,1,2018-10,current
141339764,2018-10,2,2018-11,current
141339764,2018-10,3,2018-12,current
141339764,2018-10,4,2019-01,current
141339764,2018-10,5,2019-02,current
141339764,2018-10,6,2019-03,current
141339764,2018-10,7,2019-04,current
141339764,2018-10,8,2019-05,current
141339764,2018-10,9,2019-06,current
141339764,2018-10,10,2019-07,current
141339764,2018-10,11,2019-08,current
