loan_id,defaulted_12m,grade,purpose,home_ownership,emp_length,annual_inc,dti,fico_range_low
58593595,0,D,major_purchase,MORTGAGE,< 1 year,45000.0,8.93,670.0
58644095,0,F,debt_consolidation,MORTGAGE,10+ years,62000.0,22.02,675.0
58684084,0,G,credit_card,RENT,4 years,25000.0,34.13,665.0
58702848,0,C,debt_consolidation,RENT,1 year,43000.0,25.74,735.0
58713003,0,A,debt_consolidation,OWN,4 years,71000.0,10.25,690.0
58872284,1,A,credit_card,RENT,9 years,120000.0,15.72,690.0
58892594,0,C,medical,RENT,1 year,62000.0,23.58,675.0
59070371,0,A,credit_card,MORTGAGE,4 years,137000.0,9.5,695.0
59070466,0,B,home_improvement,MORTGAGE,3 years,59000.0,16.54,795.0
59079709,0,C,debt_consolidation,RENT,9 years,49000.0,12.4,685.0
59112804,0,E,debt_consolidation,RENT,< 1 year,80000.0,17.87,690.0
59119652,0,B,debt_consolidation,MORTGAGE,5 years,117000.0,13.33,680.0
59152137,0,G,debt_consolidation,OWN,7 years,98000.0,27.38,695.0
59159258,0,F,debt_consolidation,RENT,8 years,50000.0,27.27,670.0
59170079,0,F,debt_consolidation,MORTGAGE,8 years,100000.0,10.32,670.0
59190106,0,G,debt_consolidation,OWN,,36108.0,28.75,705.0
59230683,0,A,credit_card,OWN,< 1 year,135000.0,20.83,730.0
59261944,0,F,debt_consolidation,MORTGAGE,10+ years,130000.0,16.75,670.0
59279853,0,B,debt_consolidation,OWN,10+ years,67500.0,27.63,695.0
59309651,0,G,debt_consolidation,RENT,5 years,65000.0,18.76,665.0
59392980,0,F,debt_consolidation,RENT,10+ years,72345.0,20.31,680.0
59403088,0,F,debt_consolidation,MORTGAGE,10+ years,58000.0,12.66,680.0
59422365,0,C,debt_consolidation,RENT,1 year,110000.0,16.93,700.0
59431236,0,B,credit_card,RENT,< 1 year,75000.0,2.77,690.0
59512415,0,A,debt_consolidation,MORTGAGE,7 years,104000.0,10.18,690.0
59522556,0,C,other,RENT,< 1 year,32000.0,15.68,775.0
59541193,0,C,debt_consolidation,MORTGAGE,10+ years,80000.0,22.01,720.0
59601342,0,B,debt_consolidation,RENT,9 years,75639.72,18.55,670.0
59809244,0,D,debt_consolidation,MORTGAGE,10+ years,68000.0,38.63,695.0
59809543,0,G,debt_consolidation,RENT,10+ years,130000.0,10.39,715.0
59905598,0,D,debt_consolidation,MORTGAGE,10+ years,35184.0,34.48,670.0
59925681,0,E,debt_consolidation,MORTGAGE,< 1 year,66000.0,29.81,690.0
59945304,0,F,debt_consolidation,RENT,1 year,55000.0,27.36,675.0
60105160,0,E,debt_consolidation,RENT,6 years,56300.0,20.14,675.0
60195544,0,B,other,RENT,3 years,83500.0,15.0,670.0
60235795,0,A,debt_consolidation,RENT,1 year,30000.0,23.88,720.0
60276416,0,A,debt_consolidation,RENT,< 1 year,37440.0,15.8,730.0
60316187,0,A,medical,MORTGAGE,7 years,66974.0,2.9,840.0
60356899,0,B,debt_consolidation,MORTGAGE,10+ years,65000.0,4.1,730.0
60365862,0,G,debt_consolidation,RENT,9 years,45000.0,19.73,680.0
60386181,0,F,credit_card,MORTGAGE,9 years,54575.0,15.92,715.0
60415215,0,C,debt_consolidation,MORTGAGE,10+ years,41000.0,2.87,670.0
60417110,1,F,debt_consolidation,OWN,2 years,90000.0,21.4,690.0
60476170,0,G,other,RENT,2 years,250000.0,23.51,745.0
60485385,0,G,debt_consolidation,RENT,10+ years,75000.0,23.76,665.0
60505223,0,E,debt_consolidation,RENT,3 years,55000.0,22.26,665.0
60516077,0,A,credit_card,MORTGAGE,4 years,69000.0,4.61,690.0
60567056,0,E,small_business,MORTGAGE,,62000.0,32.13,715.0
60575381,0,E,debt_consolidation,MORTGAGE,2 years,60000.0,21.08,665.0
60586371,0,E,debt_consolidation,RENT,< 1 year,40000.0,26.94,660.0
60607188,0,B,major_purchase,RENT,2 years,115000.0,14.68,665.0
60615293,0,F,house,MORTGAGE,10+ years,82000.0,10.8,690.0
60645784,0,A,debt_consolidation,RENT,< 1 year,75000.0,22.21,685.0
60761943,0,D,debt_consolidation,MORTGAGE,9 years,93000.0,10.72,665.0
60783115,0,E,debt_consolidation,MORTGAGE,10+ years,51000.0,13.79,690.0
60793108,0,F,debt_consolidation,RENT,1 year,33120.0,39.31,685.0
60824866,0,G,debt_consolidation,MORTGAGE,10+ years,105000.0,14.63,690.0
60831280,0,C,debt_consolidation,RENT,7 years,42000.0,26.69,685.0
60844162,0,D,credit_card,MORTGAGE,5 years,98500.0,22.0,695.0
60863472,0,C,debt_consolidation,MORTGAGE,10+ years,80000.0,33.27,745.0
60881345,0,B,debt_consolidation,MORTGAGE,8 years,86000.0,21.07,705.0
60885079,1,F,debt_consolidation,RENT,10+ years,125000.0,26.42,675.0
60912528,0,B,credit_card,RENT,3 years,110000.0,18.12,705.0
60914576,0,G,debt_consolidation,RENT,10+ years,30000.0,13.24,710.0
60923913,0,G,debt_consolidation,RENT,3 years,60000.0,21.07,660.0
60924527,0,E,debt_consolidation,RENT,1 year,71400.0,16.89,675.0
60970643,0,C,home_improvement,OWN,10+ years,250000.0,7.53,740.0
60970675,0,F,credit_card,MORTGAGE,,75000.0,35.62,710.0
60982033,0,C,credit_card,RENT,2 years,22000.0,23.53,690.0
61017943,0,B,debt_consolidation,RENT,< 1 year,41000.0,13.35,685.0
61018980,0,A,home_improvement,MORTGAGE,7 years,145000.0,1.91,750.0
61330109,0,F,debt_consolidation,MORTGAGE,9 years,48000.0,32.88,660.0
61340966,0,D,debt_consolidation,MORTGAGE,10+ years,50000.0,24.03,665.0
61360976,0,E,moving,RENT,3 years,96000.0,16.49,680.0
61360994,0,B,debt_consolidation,MORTGAGE,10+ years,70000.0,21.62,670.0
61361363,0,G,debt_consolidation,MORTGAGE,8 years,105000.0,11.66,680.0
61371772,0,C,small_business,MORTGAGE,10+ years,130000.0,24.57,690.0
61372104,0,A,debt_consolidation,MORTGAGE,10+ years,107000.0,26.09,700.0
61372971,0,E,debt_consolidation,MORTGAGE,10+ years,40000.0,36.6,675.0
61379791,0,E,debt_consolidation,RENT,7 years,90000.0,16.96,695.0
61382299,0,G,debt_consolidation,RENT,5 years,236500.0,12.09,660.0
61382535,1,F,debt_consolidation,RENT,10+ years,45000.0,17.71,665.0
61389595,0,F,credit_card,RENT,6 years,44000.0,16.01,675.0
61411915,0,G,debt_consolidation,RENT,3 years,55000.0,15.73,705.0
61432442,0,E,other,RENT,2 years,30000.0,24.8,670.0
61451308,0,A,credit_card,RENT,2 years,60000.0,20.18,680.0
61464335,0,B,debt_consolidation,OWN,10+ years,310000.0,18.03,695.0
61464485,1,E,debt_consolidation,MORTGAGE,10+ years,75000.0,25.07,675.0
61468858,0,A,debt_consolidation,MORTGAGE,2 years,104000.0,3.29,775.0
61482232,0,A,credit_card,RENT,1 year,40000.0,13.5,745.0
61489973,0,G,debt_consolidation,MORTGAGE,4 years,56160.0,21.47,665.0
61501284,0,B,credit_card,MORTGAGE,3 years,135000.0,23.15,720.0
61502796,0,E,debt_consolidation,RENT,10+ years,56000.0,8.34,695.0
61519563,0,F,debt_consolidation,OWN,1 year,45000.0,22.88,670.0
61528462,0,F,debt_consolidation,RENT,3 years,100000.0,21.25,665.0
61532087,0,E,debt_consolidation,MORTGAGE,5 years,73000.0,25.35,670.0
61532237,0,A,home_improvement,RENT,10+ years,133296.0,2.41,680.0
61540951,0,G,credit_card,MORTGAGE,9 years,30000.0,23.84,660.0
61548529,0,F,debt_consolidation,RENT,2 years,85000.0,35.01,660.0
61782184,0,D,debt_consolidation,RENT,< 1 year,40000.0,24.33,710.0
61872674,0,E,debt_consolidation,MORTGAGE,< 1 year,97000.0,30.93,670.0
61893059,0,G,debt_consolidation,RENT,3 years,27800.0,26.47,680.0
61903246,0,D,debt_consolidation,RENT,1 year,150000.0,11.05,675.0
62105981,0,B,debt_consolidation,OWN,2 years,67600.0,9.73,690.0
62117669,0,B,debt_consolidation,MORTGAGE,,62000.0,12.1,715.0
62176644,0,A,home_improvement,MORTGAGE,3 years,60000.0,18.06,805.0
62236589,0,G,debt_consolidation,RENT,3 years,57500.0,29.12,695.0
62255248,0,B,credit_card,RENT,< 1 year,45000.0,16.56,690.0
62275201,0,C,home_improvement,MORTGAGE,10+ years,145000.0,18.82,820.0
62287258,0,B,debt_consolidation,MORTGAGE,10+ years,45000.0,14.37,670.0
62347781,0,B,credit_card,RENT,< 1 year,65000.0,9.31,695.0
62389135,0,B,credit_card,RENT,10+ years,55000.0,9.21,670.0
62489742,0,D,debt_consolidation,RENT,2 years,40000.0,8.07,660.0
62589764,0,D,home_improvement,MORTGAGE,5 years,145000.0,12.46,665.0
63159389,0,D,debt_consolidation,OWN,10+ years,30219.0,24.7,705.0
63214946,0,B,debt_consolidation,RENT,4 years,30000.0,20.92,680.0
63290338,0,F,debt_consolidation,RENT,< 1 year,45000.0,31.37,660.0
63329728,0,E,debt_consolidation,MORTGAGE,4 years,80000.0,35.81,670.0
63357903,0,G,debt_consolidation,MORTGAGE,9 years,53000.0,21.23,670.0
63364148,0,B,credit_card,RENT,9 years,30000.0,30.96,710.0
63386892,0,D,debt_consolidation,OWN,10+ years,51000.0,38.28,665.0
63389106,0,E,debt_consolidation,MORTGAGE,10+ years,100000.0,21.43,670.0
63415190,0,G,debt_consolidation,MORTGAGE,10+ years,73000.0,24.4,660.0
63425706,0,E,medical,RENT,,67500.0,26.67,685.0
63428165,0,A,major_purchase,MORTGAGE,,55000.0,19.35,805.0
63435354,0,A,debt_consolidation,RENT,10+ years,34000.0,28.1,725.0
63438309,0,E,debt_consolidation,MORTGAGE,9 years,52000.0,30.56,670.0
63444460,0,B,other,OWN,10+ years,82686.0,26.05,745.0
63469571,0,B,debt_consolidation,RENT,5 years,112000.0,3.11,675.0
63476155,0,A,credit_card,MORTGAGE,10+ years,65000.0,14.53,680.0
63477811,0,C,debt_consolidation,RENT,1 year,47250.0,15.42,675.0
63478920,0,A,credit_card,RENT,2 years,48000.0,28.48,735.0
63484715,0,A,home_improvement,MORTGAGE,3 years,60000.0,3.0,735.0
63524503,0,E,debt_consolidation,RENT,5 years,52000.0,23.12,670.0
63611410,0,C,debt_consolidation,MORTGAGE,7 years,65000.0,25.06,675.0
63722271,0,E,credit_card,RENT,10+ years,45000.0,14.99,685.0
63928237,0,B,debt_consolidation,RENT,10+ years,127000.0,27.56,690.0
63970862,0,D,debt_consolidation,RENT,9 years,90000.0,19.71,665.0
64017299,0,B,debt_consolidation,MORTGAGE,4 years,60000.0,10.47,685.0
64067622,0,B,credit_card,OWN,2 years,69000.0,10.45,675.0
64069172,0,D,credit_card,OWN,< 1 year,42000.0,21.8,665.0
64077259,0,C,other,RENT,1 year,61000.0,23.94,700.0
64088882,0,C,other,MORTGAGE,5 years,100000.0,5.42,705.0
64098232,0,A,credit_card,OWN,< 1 year,147000.0,14.73,705.0
64160864,0,B,debt_consolidation,RENT,< 1 year,70000.0,9.51,725.0
64201176,1,A,credit_card,MORTGAGE,,16320.0,15.74,695.0
64201401,0,A,credit_card,RENT,5 years,75000.0,16.42,690.0
64290548,0,A,debt_consolidation,MORTGAGE,6 years,218000.0,5.6,680.0
64320933,0,G,debt_consolidation,MORTGAGE,6 years,150000.0,10.82,675.0
64691418,0,D,debt_consolidation,RENT,3 years,65000.0,13.67,700.0
64721521,0,E,debt_consolidation,MORTGAGE,5 years,88000.0,17.31,665.0
64721641,0,D,medical,MORTGAGE,10+ years,150000.0,19.36,680.0
64751149,0,G,debt_consolidation,RENT,1 year,14000.0,16.47,670.0
64823123,0,C,small_business,RENT,10+ years,54000.0,13.67,665.0
64957396,0,B,major_purchase,MORTGAGE,10+ years,200000.0,8.53,825.0
65037776,0,E,debt_consolidation,RENT,8 years,45000.0,19.09,675.0
65059320,0,E,debt_consolidation,MORTGAGE,10+ years,72000.0,12.89,700.0
65140476,0,A,credit_card,MORTGAGE,10+ years,98000.0,12.5,720.0
65179627,0,C,debt_consolidation,MORTGAGE,3 years,60000.0,13.24,660.0
65180781,0,B,home_improvement,MORTGAGE,10+ years,82847.0,26.91,670.0
65343209,0,F,debt_consolidation,RENT,10+ years,150000.0,19.94,660.0
65344422,0,F,debt_consolidation,RENT,,38000.0,9.16,670.0
65353022,0,G,other,RENT,8 years,55000.0,18.07,690.0
65363553,0,D,debt_consolidation,RENT,8 years,46000.0,13.18,670.0
65394179,0,A,credit_card,MORTGAGE,4 years,34000.0,22.52,695.0
65423245,0,A,credit_card,RENT,2 years,52000.0,14.15,695.0
65482797,0,B,home_improvement,OWN,7 years,55000.0,10.34,715.0
65483766,1,F,other,RENT,4 years,45000.0,34.83,675.0
65593459,0,D,credit_card,MORTGAGE,10+ years,139000.0,30.97,670.0
65631572,0,B,debt_consolidation,RENT,3 years,126245.0,34.74,670.0
65652748,0,C,debt_consolidation,RENT,10+ years,78000.0,22.37,670.0
65654734,0,E,credit_card,MORTGAGE,10+ years,40000.0,29.67,695.0
65655707,0,G,debt_consolidation,RENT,< 1 year,41368.0,15.35,680.0
65664304,0,B,debt_consolidation,MORTGAGE,10+ years,24000.0,23.65,705.0
65664390,0,A,debt_consolidation,OWN,10+ years,52000.0,34.85,775.0
65665178,0,A,debt_consolidation,MORTGAGE,,48000.0,7.25,695.0
65694523,0,F,debt_consolidation,MORTGAGE,4 years,250000.0,9.0,660.0
65695965,0,D,credit_card,MORTGAGE,2 years,60000.0,34.88,705.0
65704372,0,D,debt_consolidation,MORTGAGE,10+ years,64000.0,9.73,660.0
65707010,0,G,debt_consolidation,OWN,3 years,42000.0,27.49,685.0
65717715,0,A,debt_consolidation,MORTGAGE,10+ years,94000.0,25.5,725.0
65733888,0,A,credit_card,MORTGAGE,10+ years,95000.0,28.08,735.0
65744200,0,F,debt_consolidation,MORTGAGE,< 1 year,40000.0,16.07,685.0
65766574,0,D,debt_consolidation,RENT,10+ years,121000.0,13.0,665.0
65767059,0,F,debt_consolidation,MORTGAGE,,55000.0,28.28,675.0
65772618,0,D,debt_consolidation,RENT,7 years,65000.0,5.8,665.0
65773545,0,D,car,RENT,5 years,90000.0,20.99,665.0
65781258,0,E,debt_consolidation,MORTGAGE,10+ years,68640.0,26.82,660.0
65786889,0,C,credit_card,RENT,9 years,68000.0,18.64,695.0
65794319,0,G,debt_consolidation,RENT,,16668.0,30.02,695.0
65815117,1,G,debt_consolidation,RENT,9 years,40000.0,33.9,660.0
65817182,0,E,credit_card,OWN,4 years,35000.0,19.03,720.0
65833431,0,C,home_improvement,OWN,10+ years,139000.0,30.2,720.0
65835424,0,B,debt_consolidation,MORTGAGE,9 years,85000.0,14.75,690.0
65865427,0,F,debt_consolidation,MORTGAGE,5 years,267000.0,9.27,685.0
65874534,0,E,credit_card,RENT,10+ years,115942.0,16.81,680.0
65875492,0,E,debt_consolidation,RENT,,32424.0,29.02,685.0
65905403,0,F,debt_consolidation,OWN,10+ years,50000.0,38.14,665.0
65915673,0,B,credit_card,MORTGAGE,10+ years,75000.0,26.0,660.0
65936233,0,C,home_improvement,OWN,10+ years,38000.0,20.63,755.0
65954169,0,C,debt_consolidation,RENT,10+ years,52000.0,7.66,720.0
65954516,0,B,major_purchase,MORTGAGE,10+ years,127000.0,6.55,755.0
65956306,0,C,house,OWN,5 years,52000.0,20.24,665.0
65974471,0,D,credit_card,RENT,2 years,39000.0,16.68,660.0
65975443,0,G,small_business,RENT,6 years,54000.0,16.42,680.0
65977141,0,A,debt_consolidation,MORTGAGE,1 year,60000.0,18.46,700.0
65984314,0,G,other,RENT,< 1 year,63000.0,15.77,675.0
65986898,0,B,debt_consolidation,RENT,< 1 year,45500.0,10.74,710.0
66015508,0,F,other,OWN,2 years,62000.0,22.86,660.0
66045198,1,E,major_purchase,OWN,3 years,75000.0,22.59,665.0
66120145,0,F,credit_card,OWN,10+ years,60000.0,26.25,660.0
66330434,0,C,debt_consolidation,RENT,10+ years,37655.0,15.84,675.0
66340666,0,D,debt_consolidation,MORTGAGE,10+ years,85000.0,26.6,665.0
66401889,0,C,credit_card,RENT,2 years,190000.0,8.56,660.0
66404212,0,G,debt_consolidation,MORTGAGE,< 1 year,86000.0,18.03,660.0
66414271,0,F,debt_consolidation,RENT,< 1 year,34560.0,24.62,675.0
66421549,0,C,credit_card,RENT,10+ years,45000.0,25.49,665.0
66422051,0,E,debt_consolidation,RENT,1 year,123183.0,18.42,660.0
66434945,0,C,debt_consolidation,RENT,< 1 year,32000.0,24.05,665.0
66461094,0,G,other,RENT,7 years,46000.0,26.58,680.0
66470236,0,G,debt_consolidation,MORTGAGE,6 years,50000.0,28.44,680.0
66474903,0,D,debt_consolidation,RENT,1 year,55000.0,25.88,675.0
66510505,0,E,debt_consolidation,OWN,10+ years,105000.0,25.36,675.0
66514946,0,D,debt_consolidation,MORTGAGE,< 1 year,55000.0,3.56,675.0
66525331,0,A,debt_consolidation,RENT,3 years,138000.0,6.22,700.0
66532032,0,C,debt_consolidation,MORTGAGE,,40000.0,24.66,735.0
66544062,0,E,debt_consolidation,RENT,1 year,42000.0,22.77,690.0
66550190,0,B,credit_card,MORTGAGE,10+ years,75000.0,29.07,700.0
66550244,0,E,debt_consolidation,MORTGAGE,8 years,65000.0,21.05,665.0
66551108,0,E,debt_consolidation,RENT,6 years,70000.0,15.69,675.0
66562864,0,F,debt_consolidation,OWN,10+ years,50000.0,25.88,680.0
66564281,0,D,credit_card,RENT,6 years,67000.0,28.05,665.0
66573413,0,B,credit_card,OWN,10+ years,50000.0,30.65,685.0
66600928,0,E,home_improvement,MORTGAGE,,17000.0,33.12,690.0
66614298,1,E,debt_consolidation,RENT,10+ years,70000.0,7.63,675.0
66615304,0,F,moving,RENT,1 year,45000.0,36.22,685.0
66623478,0,C,debt_consolidation,RENT,5 years,50000.0,20.67,660.0
67205543,0,G,small_business,OWN,4 years,35000.0,4.87,675.0
67258552,0,B,debt_consolidation,MORTGAGE,10+ years,60000.0,13.9,680.0
67266837,0,G,debt_consolidation,RENT,9 years,22000.0,34.81,690.0
67277068,0,E,debt_consolidation,RENT,2 years,112000.0,37.42,685.0
67287884,0,D,debt_consolidation,MORTGAGE,10+ years,69000.0,13.72,695.0
67308352,0,E,debt_consolidation,MORTGAGE,1 year,130000.0,3.49,660.0
67316634,0,F,other,RENT,3 years,45000.0,11.17,675.0
67327920,0,G,debt_consolidation,RENT,< 1 year,65000.0,25.02,670.0
67336079,0,C,home_improvement,OWN,< 1 year,55000.0,37.12,740.0
67397506,0,G,house,MORTGAGE,10+ years,52000.0,27.26,775.0
67409108,0,B,debt_consolidation,RENT,6 years,28000.0,17.36,720.0
67416759,0,F,renewable_energy,RENT,4 years,175000.0,8.59,745.0
67417879,0,D,credit_card,MORTGAGE,4 years,28080.0,35.09,695.0
67446662,0,D,debt_consolidation,RENT,9 years,155000.0,17.57,715.0
67515725,0,A,debt_consolidation,MORTGAGE,10+ years,90000.0,14.59,730.0
67645165,0,F,debt_consolidation,MORTGAGE,9 years,38500.0,25.37,715.0
67808273,0,C,debt_consolidation,MORTGAGE,< 1 year,40000.0,28.35,675.0
67838656,1,C,debt_consolidation,MORTGAGE,10+ years,92000.0,22.57,660.0
67859546,0,G,debt_consolidation,RENT,10+ years,70000.0,30.79,675.0
67879261,1,G,debt_consolidation,RENT,1 year,31200.0,26.31,695.0
67949516,0,B,debt_consolidation,MORTGAGE,9 years,55000.0,27.17,705.0
68028279,0,D,major_purchase,RENT,4 years,75000.0,2.99,680.0
68029806,0,C,debt_consolidation,MORTGAGE,9 years,106000.0,27.99,700.0
68172859,0,F,home_improvement,MORTGAGE,10+ years,65000.0,16.71,670.0
68356144,0,D,debt_consolidation,OWN,10+ years,170000.0,16.04,670.0
68368496,0,C,home_improvement,MORTGAGE,10+ years,158000.0,14.32,670.0
68378887,0,A,credit_card,RENT,9 years,71500.0,11.18,710.0
68387909,0,C,debt_consolidation,MORTGAGE,10+ years,130000.0,17.01,700.0
68417213,0,A,debt_consolidation,RENT,2 years,27000.0,29.02,680.0
68418273,0,C,credit_card,RENT,3 years,20000.0,31.15,695.0
68433444,0,D,debt_consolidation,RENT,5 years,45000.0,20.4,685.0
68435743,0,C,debt_consolidation,RENT,10+ years,253111.0,26.4,670.0
68443377,0,C,debt_consolidation,MORTGAGE,2 years,60000.0,24.66,670.0
68463503,0,B,credit_card,RENT,5 years,47000.0,16.83,720.0
68475401,0,C,home_improvement,MORTGAGE,10+ years,62000.0,22.18,680.0
68485549,0,D,credit_card,OWN,10+ years,40000.0,35.25,700.0
68494984,0,G,debt_consolidation,RENT,8 years,50000.0,21.46,730.0
68516402,0,F,debt_consolidation,MORTGAGE,6 years,55000.0,21.08,690.0
68527974,0,E,debt_consolidation,RENT,5 years,42000.0,39.8,690.0
68573127,0,E,debt_consolidation,RENT,3 years,120000.0,24.12,700.0
68573688,0,D,debt_consolidation,MORTGAGE,2 years,60000.0,35.43,665.0
68682365,0,A,debt_consolidation,OWN,10+ years,100000.0,10.62,775.0
68705164,0,E,debt_consolidation,MORTGAGE,4 years,65000.0,0.63,670.0
68731477,0,F,debt_consolidation,MORTGAGE,8 years,44000.0,9.48,685.0
68771270,0,B,credit_card,MORTGAGE,4 years,60000.0,37.86,710.0
68772837,0,G,other,RENT,4 years,60000.0,5.4,700.0
68775305,0,D,moving,RENT,< 1 year,80000.0,10.85,695.0
68792205,0,E,major_purchase,OWN,2 years,79000.0,21.3,725.0
68823420,0,B,small_business,MORTGAGE,8 years,200000.0,17.35,675.0
68831531,0,A,debt_consolidation,MORTGAGE,10+ years,151000.0,33.0,715.0
68834516,1,G,other,MORTGAGE,10+ years,69424.0,10.98,680.0
68835172,0,E,debt_consolidation,RENT,3 years,27500.0,4.45,660.0
68867005,0,G,debt_consolidation,MORTGAGE,4 years,97500.0,26.49,665.0
68882837,0,D,debt_consolidation,OWN,3 years,110000.0,37.78,660.0
68885606,0,A,credit_card,RENT,6 years,65000.0,22.99,685.0
68891689,0,D,debt_consolidation,RENT,2 years,95000.0,16.09,690.0
68901168,0,E,debt_consolidation,RENT,6 years,26000.0,36.29,665.0
68915875,0,B,debt_consolidation,RENT,3 years,68000.0,10.82,715.0
68956804,0,F,credit_card,RENT,3 years,125000.0,20.31,665.0
68986836,0,A,credit_card,OWN,6 years,128000.0,26.46,690.0
68992720,0,F,debt_consolidation,MORTGAGE,9 years,90000.0,25.33,665.0
68995018,0,G,other,RENT,8 years,58000.0,12.09,700.0
69038296,0,A,car,RENT,,33000.0,29.49,680.0
69071393,0,B,debt_consolidation,MORTGAGE,7 years,60000.0,12.28,715.0
69226876,0,E,home_improvement,OWN,10+ years,61000.0,13.26,665.0
69347103,0,A,debt_consolidation,OWN,5 years,35000.0,22.5,765.0
69402298,0,G,credit_card,MORTGAGE,10+ years,63000.0,44.19,690.0
69424391,0,B,debt_consolidation,RENT,2 years,65000.0,11.46,675.0
69427172,0,B,debt_consolidation,MORTGAGE,10+ years,36000.0,6.0,670.0
69434844,0,C,credit_card,MORTGAGE,2 years,66000.0,22.04,680.0
69482384,0,B,debt_consolidation,MORTGAGE,10+ years,140000.0,11.34,740.0
69483544,0,F,debt_consolidation,RENT,6 years,31100.0,31.69,725.0
69494735,0,E,debt_consolidation,RENT,9 years,27000.0,35.11,680.0
69496129,0,E,debt_consolidation,RENT,7 years,20000.0,34.93,665.0
69564411,0,A,credit_card,MORTGAGE,,43000.0,8.34,685.0
69565062,0,D,credit_card,RENT,7 years,30000.0,17.04,695.0
69573327,0,A,debt_consolidation,RENT,4 years,110000.0,15.55,760.0
69614032,1,G,debt_consolidation,MORTGAGE,3 years,45000.0,34.08,665.0
69614899,0,E,credit_card,RENT,2 years,225000.0,13.51,710.0
69615082,0,E,debt_consolidation,RENT,2 years,33976.0,9.47,685.0
69623086,0,D,debt_consolidation,MORTGAGE,10+ years,75000.0,39.02,680.0
69646714,0,C,debt_consolidation,RENT,2 years,48000.0,10.5,675.0
69763223,0,F,other,RENT,8 years,90000.0,41.32,675.0
69823238,0,B,debt_consolidation,RENT,1 year,58000.0,29.99,710.0
69823292,0,D,debt_consolidation,MORTGAGE,1 year,75000.0,4.62,680.0
69977880,0,G,debt_consolidation,OWN,2 years,68000.0,23.72,700.0
70011204,0,E,debt_consolidation,MORTGAGE,10+ years,84000.0,32.27,720.0
70032345,0,A,debt_consolidation,RENT,10+ years,60000.0,31.98,690.0
70050635,0,D,debt_consolidation,MORTGAGE,3 years,69000.0,31.29,700.0
70060932,0,F,debt_consolidation,MORTGAGE,2 years,107000.0,17.16,675.0
70102395,0,C,credit_card,RENT,2 years,77000.0,14.71,660.0
70192355,0,A,debt_consolidation,MORTGAGE,10+ years,50000.0,5.06,700.0
70222111,0,A,debt_consolidation,MORTGAGE,2 years,67000.0,0.72,790.0
70273933,0,A,credit_card,RENT,,60000.0,25.62,705.0
70282754,0,C,debt_consolidation,RENT,2 years,50000.0,24.77,675.0
70361739,0,C,moving,RENT,6 years,45000.0,17.57,715.0
70501599,0,E,credit_card,RENT,,72384.0,17.94,660.0
70511709,0,E,credit_card,RENT,3 years,105000.0,22.17,680.0
